"PID","area","price","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition"
910201050,1601,129850,50,"RM",50,7288,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",5,7,1925,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","BrkTil","TA","Po","No","Unf",0,"Unf",0,936,936,"GasA","Ex","Y","SBrkr",936,665,0,0,0,2,0,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,176,0,0,NA,NA,NA,0,9,2007,"WD ","Normal"
527425090,864,115000,20,"RL",70,10500,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",432,"Unf",0,432,864,"GasA","TA","Y","SBrkr",864,0,0,0,0,1,0,3,1,"TA",5,"Typ",1,"Po",NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,4,2010,"ConLI","Normal"
909277100,964,163500,30,"RL",80,13360,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,7,1921,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","TA","No","ALQ",713,"Unf",0,163,876,"GasA","Ex","Y","SBrkr",964,0,0,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1921,"Unf",2,432,"TA","TA","Y",0,0,44,0,0,0,NA,NA,NA,0,8,2009,"WD ","Normal"
531452070,1332,145000,120,"RL",50,7175,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1990,1991,"Gable","CompShg","Plywood","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1332,1332,"GasA","Gd","Y","SBrkr",1332,0,0,0,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1990,"RFn",2,542,"TA","TA","Y",0,60,0,0,0,0,NA,NA,NA,0,2,2009,"WD ","Normal"
528387050,2127,271000,60,"RL",81,10944,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1994,1994,"Gable","CompShg","VinylSd","VinylSd","BrkFace",448,"Gd","TA","PConc","Gd","TA","No","GLQ",1000,"Unf",0,223,1223,"GasA","Ex","Y","SBrkr",1223,904,0,1,0,2,1,3,1,"Gd",5,"Typ",2,"TA","Attchd",1994,"RFn",2,525,"TA","TA","Y",171,132,0,0,0,0,NA,NA,NA,0,8,2008,"WD ","Normal"
905480240,1111,95000,50,"RL",60,9084,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","1.5Fin",5,6,1941,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","Mn","LwQ",236,"Rec",380,0,616,"GasA","TA","N","SBrkr",616,495,0,0,1,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1941,"Unf",1,200,"TA","Fa","Y",48,0,0,0,0,0,NA,NA,NA,0,3,2008,"ConLw","Normal"
535476350,1395,192000,20,"RL",80,9760,"Pave",NA,"Reg","Lvl","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1984,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",218,"TA","TA","CBlock","TA","TA","Gd","BLQ",717,"LwQ",263,415,1395,"GasA","TA","Y","SBrkr",1395,0,0,1,0,1,0,2,1,"TA",7,"Min1",1,"TA","Attchd",1963,"RFn",2,440,"TA","TA","Y",657,0,113,0,240,0,NA,NA,NA,0,5,2010,"WD ","Normal"
527258010,1856,394432,20,"RL",88,11394,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,2,2010,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",350,"Gd","TA","PConc","Ex","TA","Av","GLQ",1445,"Unf",0,411,1856,"GasA","Ex","Y","SBrkr",1856,0,0,1,0,1,1,1,1,"Ex",8,"Typ",1,"Ex","Attchd",2010,"Fin",3,834,"TA","TA","Y",113,0,0,0,0,0,NA,NA,NA,0,6,2010,"New","Partial"
906394060,1596,181000,60,"RL",78,9316,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",532,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,784,784,"GasA","Ex","Y","SBrkr",784,812,0,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2005,"RFn",2,610,"TA","TA","Y",144,45,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal"
909282030,3447,381000,50,"RL",NA,14100,"Pave",NA,"IR1","Lvl","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",8,9,1935,1997,"Gable","CompShg","Stucco","Stucco","BrkFace",632,"TA","Gd","CBlock","TA","TA","Mn","Rec",192,"Unf",0,536,728,"GasA","Ex","Y","SBrkr",1968,1479,0,0,0,3,1,4,1,"Gd",11,"Typ",2,"Gd","BuiltIn",1982,"Unf",3,1014,"TA","TA","Y",314,12,0,0,0,0,NA,"GdWo",NA,0,5,2008,"WD ","Normal"
905225040,1601,140000,80,"RL",85,13825,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,6,1958,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,533,533,"GasA","TA","Y","SBrkr",1021,580,0,0,1,1,0,3,1,"TA",6,"Min2",0,NA,"BuiltIn",1958,"RFn",1,300,"TA","TA","Y",280,34,0,0,0,0,NA,NA,NA,0,12,2008,"WD ","Normal"
908275130,1200,130500,50,"RL",70,11767,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1946,1995,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",352,"Unf",0,416,768,"GasA","Ex","Y","SBrkr",768,432,0,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1946,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2008,"WD ","Normal"
527226040,1424,155000,190,"RL",195,41600,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Gilbert","Norm","Norm","2fmCon","1Story",5,5,1969,1990,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",1047,"Unf",0,53,1100,"GasW","TA","Y","SBrkr",1424,0,0,1,0,1,1,3,1,"TA",7,"Mod",0,NA,"2Types",1969,"Unf",3,828,"TA","TA","N",144,0,0,0,0,0,NA,NA,NA,0,11,2007,"WD ","Normal"
903458110,1406,89500,50,"RM",NA,7920,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","No","Unf",0,"Unf",0,319,319,"GasA","TA","Y","FuseA",1035,371,0,0,0,1,0,3,1,"Fa",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,144,0,0,0,0,NA,"MnPrv",NA,0,3,2008,"WD ","Normal"
535425080,2448,277500,60,"RL",NA,18275,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",7,8,1962,1998,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ",636,"Unf",0,802,1438,"GasA","TA","Y","SBrkr",1900,548,0,1,0,3,0,3,1,"TA",9,"Typ",2,"Gd","Attchd",1962,"RFn",2,441,"TA","TA","Y",520,102,0,0,0,0,NA,NA,NA,0,9,2006,"WD ","Normal"
907201220,907,140000,20,"RL",NA,16269,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1978,1978,"Gable","CompShg","MetalSd","MetalSd","BrkFace",76,"TA","TA","BrkTil","Gd","TA","Av","GLQ",625,"Unf",0,282,907,"GasA","TA","Y","SBrkr",907,0,0,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1978,"Unf",1,343,"TA","TA","Y",72,0,0,0,0,0,NA,"MnPrv",NA,0,7,2009,"WD ","Normal"
903426160,1984,160000,60,"RM",57,8094,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2.5Unf",6,8,1910,1983,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","Mn","Rec",196,"Unf",0,1046,1242,"GasA","Gd","Y","SBrkr",1242,742,0,0,0,2,0,5,1,"TA",8,"Typ",0,NA,"Detchd",NA,"",1,360,NA,NA,"Y",64,0,180,0,0,0,NA,"MnPrv","Shed",1000,9,2008,"WD ","Normal"
905478140,1342,125000,20,"RL",58,9280,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1951,1951,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","TA","No","ALQ",557,"Unf",0,785,1342,"GasA","Ex","Y","SBrkr",1342,0,0,1,0,1,0,4,1,"TA",7,"Typ",0,NA,"Detchd",1951,"Unf",1,256,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD ","Normal"
906475070,2126,185000,60,"RL",NA,28698,"Pave",NA,"IR2","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","2Story",5,5,1967,1967,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","TA","PConc","TA","Gd","Gd","LwQ",249,"ALQ",764,0,1013,"GasA","TA","Y","SBrkr",1160,966,0,0,1,2,1,3,1,"TA",7,"Min2",0,NA,"Attchd",1967,"Fin",2,538,"TA","TA","Y",486,0,0,0,225,0,NA,NA,NA,0,6,2009,"WD ","Abnorml"
907414070,1190,173500,20,"RL",65,8769,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",709,"Unf",0,460,1169,"GasA","Ex","Y","SBrkr",1190,0,0,1,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2005,"RFn",2,578,"TA","TA","Y",100,41,0,0,0,0,NA,NA,NA,0,10,2007,"WD ","Normal"
914476050,1004,135000,90,"RL",78,10530,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",6,5,1977,1977,"Gable","CompShg","Plywood","ImStucc","BrkFace",90,"TA","TA","CBlock","Gd","TA","Gd","GLQ",975,"Unf",0,0,975,"GasA","TA","Y","SBrkr",1004,0,0,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1977,"Unf",2,504,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2006,"WD ","Normal"
923251180,1224,131000,20,"RL",160,20000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1960,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",1224,"Unf",0,0,1224,"GasA","Ex","Y","SBrkr",1224,0,0,1,0,1,0,4,1,"TA",7,"Typ",1,"TA","Detchd",1960,"Unf",2,576,"TA","TA","Y",474,0,0,0,0,0,NA,NA,NA,0,9,2006,"WD ","Abnorml"
528235090,2267,200000,60,"RL",NA,8068,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1010,1010,"GasA","Ex","Y","SBrkr",1010,1257,0,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",2002,"RFn",2,390,"TA","TA","Y",120,46,0,0,0,0,NA,NA,NA,0,12,2009,"ConLI","Normal"
527355150,2524,278000,20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",8,5,1981,1981,"Hip","WdShngl","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",1104,"Unf",0,1420,2524,"GasA","TA","Y","SBrkr",2524,0,0,1,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",1981,"Fin",2,542,"TA","TA","Y",474,120,0,0,0,0,NA,"MnPrv",NA,0,7,2009,"WD ","Normal"
527454130,1456,137900,160,"RL",24,2349,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,5,1977,1977,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",389,"Unf",0,466,855,"GasA","TA","Y","SBrkr",855,601,0,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1977,"Unf",2,440,"TA","TA","Y",0,28,0,0,0,0,NA,NA,NA,0,5,2009,"WD ","Normal"
533215020,1638,300000,120,"FV",NA,4765,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",9,5,2000,2000,"Hip","CompShg","MetalSd","MetalSd","BrkFace",260,"Gd","TA","PConc","Gd","TA","Av","GLQ",1027,"Unf",0,587,1614,"GasA","Ex","Y","SBrkr",1638,0,0,1,0,2,0,2,1,"Ex",5,"Typ",1,"TA","Attchd",2000,"Fin",2,495,"TA","TA","Y",230,68,0,0,0,0,NA,NA,NA,0,7,2008,"WD ","Normal"
526302120,1797,169000,20,"RL",NA,11765,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","Stone",302,"TA","TA","CBlock","TA","TA","Mn","Rec",1127,"Unf",0,490,1617,"GasA","Fa","Y","SBrkr",1797,0,0,0,0,1,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1957,"Unf",3,963,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal"
532378220,941,129200,20,"RL",NA,8789,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","Mn","Rec",659,"Unf",0,253,912,"GasA","TA","Y","SBrkr",941,0,0,0,0,1,0,3,1,"TA",6,"Typ",1,"Po","Attchd",1967,"Unf",1,288,"TA","TA","Y",64,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal"
907420110,1536,167000,60,"RL",64,9045,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",5,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,768,768,"GasA","Ex","Y","SBrkr",768,768,0,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2005,"Fin",2,400,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,6,2007,"WD ","Normal"
527354100,1472,187500,80,"RL",NA,14115,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,5,1980,1980,"Gable","CompShg","Plywood","Plywood","BrkFace",225,"TA","TA","CBlock","Gd","TA","Av","GLQ",1036,"Unf",0,336,1372,"GasA","TA","Y","SBrkr",1472,0,0,1,0,2,0,3,1,"TA",6,"Typ",2,"TA","Attchd",1980,"Unf",2,588,"TA","TA","Y",233,48,0,0,0,0,NA,NA,NA,0,6,2009,"WD ","Normal"
535404080,816,129900,20,"RL",73,7100,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1957,1957,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",708,"Unf",0,108,816,"GasA","TA","Y","FuseA",816,0,0,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1957,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD ","Normal"
906223090,1949,236000,60,"RL",80,9938,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1993,1994,"Gable","CompShg","MetalSd","MetalSd","BrkFace",246,"Gd","TA","PConc","Gd","TA","No","GLQ",750,"Unf",0,300,1050,"GasA","Ex","Y","SBrkr",1062,887,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1993,"Fin",2,574,"TA","TA","Y",156,90,0,0,0,0,NA,"GdPrv",NA,0,6,2010,"WD ","Normal"
527450080,1365,125500,160,"RM",24,2160,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,6,1973,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","CBlock","TA","TA","No","LwQ",402,"Unf",0,363,765,"GasA","Gd","Y","SBrkr",765,600,0,0,0,1,1,3,1,"Gd",7,"Min1",1,"Fa","Attchd",1973,"Unf",2,440,"TA","TA","Y",0,36,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal"
905352030,2022,192000,60,"RL",83,10005,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",7,5,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",299,"TA","TA","CBlock","Gd","TA","No","BLQ",392,"Unf",0,768,1160,"GasA","Ex","Y","SBrkr",1156,866,0,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1977,"Fin",2,505,"TA","TA","Y",288,117,0,0,0,0,NA,NA,NA,0,3,2008,"WD ","Normal"
923275040,1110,165500,85,"RL",NA,9101,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,6,1978,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",104,"TA","Gd","PConc","Gd","TA","Av","GLQ",1097,"Unf",0,0,1097,"GasA","Ex","Y","SBrkr",1110,0,0,1,0,1,0,1,1,"Gd",4,"Typ",1,"TA","Attchd",1978,"Fin",2,602,"TA","TA","Y",303,30,0,0,0,0,NA,NA,NA,0,7,2009,"WD ","Normal"
906477110,1052,155000,80,"RL",80,8816,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",6,7,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",80,"TA","TA","CBlock","TA","TA","Av","GLQ",504,"Unf",0,506,1010,"GasA","Gd","Y","SBrkr",1052,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1971,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,6,2010,"WD ","Normal"
908103310,1012,127500,90,"RL",38,7840,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",6,5,1975,1975,"Flat","Tar&Grv","Plywood","Wd Shng","BrkFace",355,"TA","TA","CBlock","Gd","TA","Gd","GLQ",976,"Unf",0,0,976,"GasA","TA","Y","SBrkr",1012,0,0,0,2,2,0,4,0,"TA",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,10,2006,"WD ","AdjLand"
531477040,2020,144000,90,"RH",60,8400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","1Story",5,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",320,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",2020,0,0,0,0,2,0,4,2,"TA",10,"Typ",2,"TA","Detchd",1977,"Unf",2,630,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,10,2007,"WD ","Normal"
534176230,1645,171000,60,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",329,"Unf",0,386,715,"GasA","TA","Y","SBrkr",930,715,0,0,0,1,2,4,1,"TA",7,"Typ",0,NA,"Attchd",1971,"RFn",2,441,"TA","TA","Y",0,78,0,0,0,0,NA,"GdWo",NA,0,6,2010,"WD ","Normal"
907187060,1753,217000,60,"RL",43,12352,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",290,"Gd","TA","PConc","Gd","TA","No","GLQ",638,"Unf",0,215,853,"GasA","Ex","Y","SBrkr",853,900,0,1,0,2,1,3,1,"TA",7,"Typ",1,"Fa","Attchd",1998,"RFn",2,534,"TA","TA","Y",0,74,0,0,0,0,NA,NA,NA,0,3,2007,"WD ","Normal"
528385050,2061,260000,60,"RL",79,9085,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",286,"Gd","TA","PConc","Gd","TA","No","GLQ",816,"Unf",0,254,1070,"GasA","Ex","Y","SBrkr",1094,967,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1995,"Fin",2,647,"TA","TA","Y",296,102,209,0,0,0,NA,NA,NA,0,11,2009,"WD ","Normal"
908204160,1152,82500,90,"RL",74,6845,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,5,1955,1955,"Gable","CompShg","WdShing","Wd Shng","BrkCmn",58,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","N","FuseF",1152,0,0,0,0,2,0,2,2,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,0,0,0,NA,NA,NA,0,7,2008,"WD ","Normal"
924100020,1968,172000,60,"RL",NA,11075,"Pave",NA,"IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story",5,4,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"TA","TA","CBlock","TA","TA","Av","ALQ",562,"LwQ",193,29,784,"GasA","Ex","Y","SBrkr",1168,800,0,0,1,2,1,4,1,"TA",7,"Min2",1,"Po","Attchd",1969,"RFn",2,530,"TA","TA","Y",305,189,0,0,0,0,NA,"MnPrv","Shed",400,9,2008,"WD ","Normal"
902477120,720,34900,30,"C (all)",60,7879,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",495,"Unf",0,225,720,"GasA","TA","N","FuseA",720,0,0,0,0,1,0,2,1,"TA",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,523,115,0,0,0,NA,"GdWo",NA,0,11,2009,"WD ","Abnorml"
907401080,1948,195000,60,"RL",41,12393,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1101,0,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,NA,NA,NA,0,9,2006,"WD ","Normal"
528108120,2334,376162,60,"RL",102,12858,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2009,2010,"Gable","CompShg","VinylSd","VinylSd","Stone",162,"Ex","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1590,1590,"GasA","Ex","Y","SBrkr",1627,707,0,0,0,2,1,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2009,"Fin",3,751,"TA","TA","Y",144,133,0,0,0,0,NA,NA,NA,0,1,2010,"New","Partial"
916403230,1509,175000,80,"RL",85,10200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,5,1988,1989,"Gable","CompShg","HdBoard","HdBoard","BrkFace",219,"Gd","TA","CBlock","Gd","TA","Av","GLQ",783,"Unf",0,678,1461,"GasA","Ex","Y","SBrkr",1509,0,0,1,0,2,0,3,1,"Gd",5,"Typ",1,"Fa","Attchd",1988,"RFn",2,600,"TA","TA","Y",224,0,0,0,0,0,NA,NA,NA,0,8,2008,"WD ","Abnorml"
903236040,1072,126500,30,"RM",50,8635,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,5,1925,1950,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No","LwQ",134,"Unf",0,938,1072,"GasA","TA","Y","SBrkr",1072,0,0,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1982,"Unf",5,1184,"Fa","TA","P",0,0,105,0,0,0,NA,NA,NA,0,8,2009,"WD ","Normal"
